username, created_at, lng, lat, text
allison_htate, Fri Apr 24 06:20:39 +0000 2020, -98.632728, 34.630854, i’m just gonna be my own friend 
MProzell, Fri Apr 24 06:20:39 +0000 2020, -122.232934, 37.497293, @SamInspired What did you create Sam ? 
icarus_two, Fri Apr 24 06:20:39 +0000 2020, -88.324649, 36.612349, @medcop2001 @nwayne66 @h8Wankmaggot45 Of course there were lots of good ones, but if I go back and listen to some,… https://t.co/7p2I50KDSW 
morgan__nunn, Fri Apr 24 06:20:39 +0000 2020, -94.216019, 30.250923, It’s the middle of the night and I’m watching the dolphin part of @chrisdelia comedy special, I’m not sleeping tonight ☠️😂 
AFrom27, Fri Apr 24 06:20:40 +0000 2020, -121.300425, 37.980826, Yes ma’am 
soursweetiee, Fri Apr 24 06:20:40 +0000 2020, -80.087032, 42.110703, No thank you 🤧 
Christian_Ltg, Fri Apr 24 06:20:40 +0000 2020, -95.446486, 29.838495, Même si vous mouriez, mourez avec dignité. C’est comme ça qu'on se souviendra de vous.#dignité 
originalcam24, Fri Apr 24 06:20:40 +0000 2020, -86.680738, 32.576227, @lavishniya_ 💀💀 
EduMontesin, Fri Apr 24 06:20:40 +0000 2020, -117.257114, 32.993884, @ExtSpoxEU F off 
edgarcabrera32, Fri Apr 24 06:20:40 +0000 2020, -100.168717, 25.778679, @Peli_Comic Pues no las anuncies, genio 
TheMadHetter, Fri Apr 24 06:20:40 +0000 2020, -118.321068, 46.064640, living in Walla Walla is oppressive https://t.co/1cpgRw5Zwi 
SomeUglyNigga, Fri Apr 24 06:20:41 +0000 2020, -83.173867, 32.678207, It’s hip hop shit 
Spencer_Linton, Fri Apr 24 06:20:41 +0000 2020, -111.905390, 40.350499, .@micahsimon_ really is the best. Stoked for him to get an NFL shot.This interview is an all-timer. AND, don’t mi… https://t.co/dETeV4qwh2 
rhiannmari, Fri Apr 24 06:20:41 +0000 2020, -86.409610, 35.847420, not sherhonda rapping 🤣 
tuhhroy, Fri Apr 24 06:20:41 +0000 2020, -76.593943, 24.074967, @wild_riii Stop being wicked and they’ll come to you ! 
idksherman, Fri Apr 24 06:20:41 +0000 2020, -86.457744, 32.468104, update: idk i guess her phone died my messages aren’t delivering anymore 
BAnandarajah, Fri Apr 24 06:20:41 +0000 2020, -158.086384, 21.364071, @_CeeDeeThree Welcome to Big D!! 🤜🏽🤛🏽🇺🇸🇺🇸🇺🇸🤙🏽 
tbhlivs, Fri Apr 24 06:20:41 +0000 2020, -117.017630, 32.769690, I would die for her 
JSlorah, Fri Apr 24 06:20:41 +0000 2020, -111.848820, 40.722333, Join us for a 15-20 min Live Friday.•Tell your kids to go outside while you tune  in to discuss how stress affect… https://t.co/cxkB0EX4Hb 
lavordani, Fri Apr 24 06:20:41 +0000 2020, -80.400931, 25.669267, Acho q vou começar a assistir criminal minds, só q são 12 temporadas 🥵 
WholeLottaSauce, Fri Apr 24 06:20:41 +0000 2020, -96.785531, 32.604786, if u wasn’t here for my grinding phase don’t be here for my “successful” phase ❗️ 
LaquieshaIsLove, Fri Apr 24 06:20:42 +0000 2020, -118.411907, 34.020789, 90 day fiance &amp; Love After Lockup two funny ass shows 
curcum4, Fri Apr 24 06:20:41 +0000 2020, -79.272570, 43.629311, Ayuda sigo traumada con mi ex Koreano de hace 3 años https://t.co/iCsK4N4qHx 
addison_bare, Fri Apr 24 06:20:42 +0000 2020, -111.880874, 33.282450, @RealCoachRudy Plenty of great receivers performed extremely well with bad QBs. Living in AZ you should know that haha 
MyHeroEddie, Fri Apr 24 06:20:42 +0000 2020, -117.217920, 33.921924, @MF_BLUNT Touche mr.blunt 
MORTONLB53, Fri Apr 24 06:20:42 +0000 2020, -97.463645, 35.327468, @JoshCSports Got mines ordered 
CasonMB, Fri Apr 24 06:20:42 +0000 2020, -86.793917, 33.542237, whatchu know about speaking it into existence 🤔 https://t.co/KuT3khww35 
KeithWAuger99, Fri Apr 24 06:20:42 +0000 2020, -94.525551, 38.875934, 😍🤤 
SFish256, Fri Apr 24 06:20:42 +0000 2020, -88.279219, 40.107484, @Fayyazul_hassan Yeah man I hear ya. the religion I identify with is known for a god that loves to use nature as a… https://t.co/29INf3yp9K 
jra_44, Fri Apr 24 06:20:42 +0000 2020, -110.915573, 32.189391, I’m under five ppl so I’m about to wake all of downtown up baby! #lessgo https://t.co/2bUc8rhMF8 
breanne_carissa, Fri Apr 24 06:20:43 +0000 2020, -121.998644, 37.973327, I need a snack 
AU_Careers, Fri Apr 24 06:20:43 +0000 2020, -97.330766, 32.755488, Looking for work in Fort Worth, TX? View our latest opening: https://t.co/dnkDGyWyod #VeteranHiring #ArmedSecurity 
DKhadyy, Fri Apr 24 06:20:43 +0000 2020, -73.723025, 45.557830, @CheriifDiieye @rassoulDIOUF Fillette ? D'accord maynala lolou 
McmahonMorgan, Fri Apr 24 06:20:43 +0000 2020, -73.849441, 40.850347, For a second without my glasses thought Silk was at the crib in black hat 😂 
americadelrio, Fri Apr 24 06:20:43 +0000 2020, -103.657843, 25.471381, Hay un vato que me envía SMS JAJAJAJA o sea me da risa pq ya creo que nadie lo usa pero hace su esfuerzo y yo solo lo ignoro 
QuanThaDon_, Fri Apr 24 06:20:43 +0000 2020, -83.173867, 32.678207, this quarantine shit have me ready to roll up after i smoke 
tomholec, Fri Apr 24 06:20:44 +0000 2020, -122.035069, 47.608120, @didwyll @MiamiHerald @joncoopertweets When he's eventually tried, convicted, and sentenced to federal prison I hop… https://t.co/Mp2kBIEbZm 
__laracampbell, Fri Apr 24 06:20:44 +0000 2020, -95.326899, 29.547885, @AustinPotetz @LiamBeausoleil correct you win the game!! 
solsticefrog, Fri Apr 24 06:20:44 +0000 2020, -121.311582, 44.059938, @Abbybapple i love u so so much baby &lt;3 
UHOead, Fri Apr 24 06:20:44 +0000 2020, -119.306608, 37.269176, @BRISSLO3 Lmaoo I aint scared MUTHAFUCKA 
KatieMaeBieber, Fri Apr 24 06:20:44 +0000 2020, -92.665842, 33.213828, I’m starting to like country music &amp; im very scared for my well being. I need to move back to the city ASAP. 
LuisEstradaJr69, Fri Apr 24 06:20:44 +0000 2020, -117.220413, 33.809139, 😍 
CardellGarris, Fri Apr 24 06:20:44 +0000 2020, -86.611411, 34.706027, funny right @Tyrese 😂🤣 
freaksofthe6, Fri Apr 24 06:20:44 +0000 2020, -79.272570, 43.629311, Wa did u buy ? 
SeoltangSteph, Fri Apr 24 06:20:45 +0000 2020, -115.223125, 36.232915, @candizzzx I don’t even have a pic 
clay_png, Fri Apr 24 06:20:45 +0000 2020, -93.377416, 45.180106, @yymoneyy ‼️‼️‼️ 
Galindo_Boi, Fri Apr 24 06:21:10 +0000 2020, -97.672732, 30.519340, these late night talks &gt; 😌 
Putney_84, Fri Apr 24 06:21:11 +0000 2020, -87.732013, 41.833585, @BobbySolez You too!! 
MyHeroEddie, Fri Apr 24 06:21:11 +0000 2020, -117.217920, 33.921924, How much 
pcota, Fri Apr 24 06:21:11 +0000 2020, -122.228685, 37.791994, First it was the toilet paper, now it’s hair clipper kits. All sold out and magically reappearing overpriced on ebay. 
WhoYaWhit, Fri Apr 24 06:21:11 +0000 2020, -90.178695, 38.565773, I was using the dead skin scrapper, everything was going smooooth 
JuelzC84, Fri Apr 24 06:21:11 +0000 2020, -117.434547, 47.667438, I’m exited I get to sleep in ! 
CreoleBabyBritt, Fri Apr 24 06:21:11 +0000 2020, -76.362276, 37.050897, @HolaCarmitooo This is perfect for how I'm feeling this time of night lol 
ChadMJordan23, Fri Apr 24 06:21:11 +0000 2020, -97.011168, 32.655678, @TimmyyDaTurtle_ .... 
KaylaFreed_, Fri Apr 24 06:21:11 +0000 2020, -115.223125, 36.232915, Great, I’m only 12 I would like to volunteer 
waterpoloman321, Fri Apr 24 06:21:11 +0000 2020, -117.288297, 34.247048, @catturd2 Be safe 
damnnNana, Fri Apr 24 06:21:11 +0000 2020, -81.419390, 28.468787, @nikolitaa_ that shit nasty asf sus 
SANURAOFFICIAL, Fri Apr 24 06:21:11 +0000 2020, -118.411907, 34.020789, Run it up!! 
MartinOutside, Fri Apr 24 06:21:12 +0000 2020, -122.330602, 47.614817, Thank you @JoseBilingue for the excellent insight on how to #OptOutside #ReThinkOutside during #COVID19… https://t.co/ulu16eCmOn 
EDSNEWYORK, Fri Apr 24 06:21:12 +0000 2020, -73.968542, 40.780709, @NicolasMaduro ??? Si estuvieses pendiente de la economía mundial, estuviésemos, no estarías usurpando el poder. 
curtiswalker, Fri Apr 24 06:21:12 +0000 2020, -115.223125, 36.232915, In Waco, season 5, David Koresh performs the same song (I Beleive). I rediscovered this Lost Boys scene for the fir… https://t.co/KVzlGP9en1 
gabelopezsongs, Fri Apr 24 06:21:12 +0000 2020, -118.411907, 34.020789, @HiDLine Social D! 😁💥🕺🕺 
Luke__Colon, Fri Apr 24 06:21:12 +0000 2020, -117.562152, 34.121670, I miss these https://t.co/V8O6d9S2It 
_MelissaEgan, Fri Apr 24 06:21:12 +0000 2020, -110.974753, 32.417647, Honestly, tonight’s #RHONY episode was the first REAL, deep belly-laugh I’ve had in a while. Praise the @bravo prod… https://t.co/9GQdH80RVo 
Disdetdet, Fri Apr 24 06:21:12 +0000 2020, -79.861034, 35.170499, i wanna riot 
kaitlinbc11, Fri Apr 24 06:21:12 +0000 2020, -89.876449, 32.571032, lost, empty, broken, confused, numb. nights are so much worse without my boy. can’t sleep in my own room anymore bc… https://t.co/PAJmAEMGvs 
luisaaa_f1, Fri Apr 24 06:21:12 +0000 2020, -73.831187, 40.670879, im fed up with this quarantine shit. https://t.co/e5Sct1GrJA 
MichelJoerg, Fri Apr 24 06:21:12 +0000 2020, -155.790659, 19.936891, Update: Nova Scotia shootings began after gunman attacked his girlfriend #Kanada #canada https://t.co/ytdiDjBe7h 
faithashford__, Fri Apr 24 06:21:12 +0000 2020, -97.552161, 35.482844, @megdequasie Thank you!!!!!! 🥺❤️ 
starrsky55, Fri Apr 24 06:21:13 +0000 2020, -98.389920, 34.605190, I have to reread this since my brain is tired @ Lawton, Oklahoma https://t.co/YIKOqOhAyw 
HectorMozote, Fri Apr 24 06:21:13 +0000 2020, -111.997441, 40.678703, @Abg_DerickVasqz @PastorVladimir @EsmeraldadeRiva @IglesiaCompaz Que nuestros sueños sean los sueños de Dios para n… https://t.co/wyqFxAE5T0 
TristinsNewport, Fri Apr 24 06:21:13 +0000 2020, -97.459731, 31.146104, My heart hurts 
_kimbosquats, Fri Apr 24 06:21:13 +0000 2020, -115.537830, 32.978956, 🥴🥵🤦🏼‍♀️ 
devonhail, Fri Apr 24 06:21:13 +0000 2020, -73.968542, 40.780709, @Topnyc1 Dm me 
MRGOOODFACE, Fri Apr 24 06:21:13 +0000 2020, -121.300425, 37.980826, I have heard of light gear that cleans surfaces .. but I’ve never heard of injecting disinfectant  smh 
Eric_Rylet, Fri Apr 24 06:21:13 +0000 2020, -98.540651, 29.417501, This is the result of a Google search on the mental health effects of this lock down. https://t.co/nwQ99gVzJE 
AdriansitoMed, Fri Apr 24 06:21:14 +0000 2020, -106.162898, 28.941866, @AnaLuevano7 Cómo aparece eso?? 
dbombmn, Fri Apr 24 06:21:14 +0000 2020, -93.262046, 44.970610, @Rach_Ryz I just was saying 🥰😋 
boojazlyn, Fri Apr 24 06:21:14 +0000 2020, -118.165419, 33.899313, @Carlosskanksss dropped * I think you’re still drunk 
luupaay, Fri Apr 24 06:21:14 +0000 2020, -118.222017, 33.884968, Okay so I'm currently watching this😂😂😂 count me in 
caleb_madison, Fri Apr 24 06:21:14 +0000 2020, -84.517077, 39.029941, If you skip the intro to Portlandia you’re a psycho 
xMissesLuciferx, Fri Apr 24 06:21:14 +0000 2020, -84.539813, 39.137038, @c_osazuwa @directedbyrian This is awesome!!! As a digital marketig student, I’m dying for an internship. Amazing w… https://t.co/FbO9znrezE 
PattyChocMilk, Fri Apr 24 06:21:14 +0000 2020, -118.411907, 34.020789, @clark_roslyn @elliottschelli1 @KensingtonRoyal Ok. Well if anything is mad/sad, it's a bot 👾 
docwill121, Fri Apr 24 06:21:14 +0000 2020, -120.609977, 35.105417, @Ilhan Classic lightweight..  Ordering Trump not to do that of which he has no  intention.AOC, go back to perfec… https://t.co/0giClUij6K 
nyaakp, Fri Apr 24 06:21:15 +0000 2020, -79.861034, 35.170499, ikyflll that Tori is not bout to sneak dick for revenge w the husband of the woman her husband cheated w 
ZaRdOz420WPN, Fri Apr 24 06:21:15 +0000 2020, -82.976380, 38.756817, BREAKING || Dr. Bright REASSIGNED After Questioning Hydroxychloroquine Treatment#CoronavirusPandemic #COVID19… https://t.co/B2azOHeiNP 
oneinamilahh, Fri Apr 24 06:21:15 +0000 2020, -80.244984, 36.087169, 😭😭😭😭 same sis. same. 
jackieesp8, Fri Apr 24 06:21:15 +0000 2020, -117.562152, 34.121670, we love a 1 Women show 
Kiaxet, Fri Apr 24 06:21:15 +0000 2020, -118.411907, 34.020789, WE HAVE SUCCESSFULLY ARRESTED A CHILD! VICTORY FOR VEGETA! 
1beautifulroze, Fri Apr 24 06:21:15 +0000 2020, -119.340256, 36.195690, I seriously can’t believe how productive I’ve been today. No naps no sitting around watching tv. I ate healthy, got… https://t.co/vkY81Ko6Ws 
whyouhatebilly, Fri Apr 24 06:21:15 +0000 2020, -117.998733, 33.692542, @FickleWhet I think bc of this crazy situation, reporters were left even more out of the loop. Much easier to dodge… https://t.co/boRnDnegAV 
SwoleRaton, Fri Apr 24 06:21:15 +0000 2020, -98.540651, 29.417501, Anyone? No? Okkk🥺 
HSamuelZuniga3, Fri Apr 24 06:21:15 +0000 2020, -96.994123, 33.046289, #PowderBunzByDez         #SaltCaramelMorsels    #WhiteChocolateMorsels     #Raisins @ Lewisville, Texas https://t.co/6zymsgo5Ar 
UTSAJennifer, Fri Apr 24 06:21:15 +0000 2020, -97.754724, 30.323346, @KTHopkins I’m the President of the Austin Young Republicans...I don’t know how much you know about Austin, but it… https://t.co/3lIcrwGNF2 
Christianlsx_, Fri Apr 24 06:21:15 +0000 2020, -95.446486, 29.838495, BAS 
k_wubzz, Fri Apr 24 06:21:15 +0000 2020, -121.781704, 42.219274, @cult_of_rezz I love it 
MaryTanMissAsia, Fri Apr 24 06:21:16 +0000 2020, -79.428376, 43.903509, @ROOTS It was a lot of fun. I went with my friends. I enjoyed looking at the stars at night. 
hannahbis__, Fri Apr 24 06:21:16 +0000 2020, -122.804456, 38.540983, @key_boardman Maybe. Would I? I don’t know who that is 
PupWiggles, Fri Apr 24 06:21:16 +0000 2020, -98.339928, 29.555818, @Slave644 Who said I was taking off work. I have been putting in over time a lot. I haven’t been on a vacation in m… https://t.co/fx4eUtebrq 
rulizzm1, Fri Apr 24 06:21:16 +0000 2020, -118.833043, 35.209038, @alexxgarciaa5 You’re so cute when you’re mad 
rubenburns, Fri Apr 24 06:21:16 +0000 2020, -121.873730, 37.331159, 😎😎 
_sugawuga, Fri Apr 24 06:21:16 +0000 2020, -96.761753, 32.819858, @4icey_Primo on bloods wtf bro ass on 
AlmightySlim___, Fri Apr 24 06:21:16 +0000 2020, -96.959664, 32.595264, Yo , somebody check on Kentrell he is not ok 
cheesmia, Fri Apr 24 06:21:17 +0000 2020, -118.411907, 34.020789, I need to stop matching with people on tinder just because I like their dogs 
piyatot09, Fri Apr 24 06:21:17 +0000 2020, -117.709877, 33.594268, I got: Ginger Noel Fisher https://t.co/ujTzBYF920 
Cierra_Xo_, Fri Apr 24 06:21:17 +0000 2020, -121.716454, 37.931388, @blvehazeee Histology Lol 
johnnykats, Fri Apr 24 06:21:17 +0000 2020, -115.223125, 36.232915, Hah! As usual, a one-man “control” group ... 
gabbyydicapua, Fri Apr 24 06:21:17 +0000 2020, -75.117998, 40.004866, 2:21am and this is what I have to offer (its not my best work)👿 https://t.co/8hADpIQOuU 
DeionFields24, Fri Apr 24 06:21:17 +0000 2020, -81.529538, 28.710746, @kcamp -Rude Boy 💯🤷🏽‍♂️🔥 
AnnStrahm, Fri Apr 24 06:21:17 +0000 2020, -120.862479, 37.499596, 😂😂😂#TrumpPressConference #CoVFeFe 
itsmesquanto, Fri Apr 24 06:21:17 +0000 2020, -119.710694, 39.574217, @Mathew_Camba truly ❗️❗️ 
Luke_Coale8, Fri Apr 24 06:21:17 +0000 2020, -95.422541, 29.156097, Queen 
BlueRedBlood, Fri Apr 24 06:21:17 +0000 2020, -90.476777, 38.489468, @Dadsbreak @loughnane_rosa @shirtlessfred You literally just listed physical traits that make up a woman's beauty a… https://t.co/KpqKoYd0HG 
tuhhroy, Fri Apr 24 06:21:18 +0000 2020, -76.593943, 24.074967, Getting eat like mango&gt;&gt; 10/10 definitely recommend 
Fernanda12120, Fri Apr 24 06:21:18 +0000 2020, -121.796444, 37.985661, @jairr925 Noiceeee 🤘🏽 
IsThatDJ_, Fri Apr 24 06:21:18 +0000 2020, -95.904630, 33.245480, I got music from Lucci YB n Sauce Walka 🕺🏿 
frankenbert_, Fri Apr 24 06:21:18 +0000 2020, -117.851089, 33.842863, What no effing way 😱🤗 yassssss 
JoeLowry12, Fri Apr 24 06:21:19 +0000 2020, -86.876214, 30.424392, @Ant_F3ltz Then they voted you least likely to succeed. 
FetishDollEmily, Fri Apr 24 06:21:19 +0000 2020, -95.446486, 29.838495, https://t.co/WkSOl26hGL 
firstcutfitness, Fri Apr 24 06:21:19 +0000 2020, -122.110577, 37.660915, More Lockdown 2020 Ghetto Backyard Workout!.This time, the focus is on lower abs. Here is a 4x sped up Tabata blo… https://t.co/k6JC1khMW3 
SwaggedOut_Taco, Fri Apr 24 06:21:19 +0000 2020, -77.014398, 38.898603, @GySensei @___Ronnnii Happy birthday bro 
sweetlout28, Fri Apr 24 06:21:19 +0000 2020, -88.289379, 42.335425, never enough 
lp_vsus, Fri Apr 24 06:21:20 +0000 2020, -100.076888, 31.168893, Already lost my shit with Leaded of the Delinquents😭😭😭😭 
calibinks1, Fri Apr 24 06:21:20 +0000 2020, -117.050873, 34.040645, @Scott_D_Ward Wow, I’m impressed! I forgot I had slippers on when I went to the office! 
511NYC, Fri Apr 24 06:21:20 +0000 2020, -73.996308, 40.760838, Closure on #West43RdStreet from 10th Avenue to 11th Avenue https://t.co/AESzLe2cYV 
GymZaddy, Fri Apr 24 06:21:20 +0000 2020, -118.163276, 34.685827, ??? I git 9 minites to decide 
eyesaac5, Fri Apr 24 06:21:20 +0000 2020, -119.025163, 35.346902, Apparently summer starts next week and it’s suppose to be 87 tomorrow 🥴 https://t.co/bwYhKamuNp 
misogynycris, Fri Apr 24 06:21:20 +0000 2020, -73.205803, 41.200150, This pussy tight af 💯 
isagonzalezx2, Fri Apr 24 06:21:20 +0000 2020, -97.116784, 32.573549, Vianca and I are watching despicable me and she goes “you and gru be on the same bullshit huh” 💀 
LizVelasquezzz, Fri Apr 24 06:21:21 +0000 2020, -100.076888, 31.168893, Just got my check 
NettieOliver7, Fri Apr 24 06:21:21 +0000 2020, -119.636950, 36.306007, @kenolin1 Silence kills 
Dmoney_flex, Fri Apr 24 06:21:21 +0000 2020, -72.801980, 41.537233, I really HATE Taurus's! I just can't take it I NEVER hated a sign so much in my whole entire life 
NicolleBradford, Fri Apr 24 06:21:21 +0000 2020, -77.090869, 38.817380, @fleissmeister Kaitlyn Bristowe, Hannah Brown, Ben Higgins, Jojo Fletcher, Becca Kufrin, Emily Maynard, Nick Viall… https://t.co/vgT8QISi79 
Choppa23style, Fri Apr 24 06:21:21 +0000 2020, -91.294064, 34.869009, Chocolate melts in your mouth not in your hands 
kirsten__white, Fri Apr 24 06:21:21 +0000 2020, -78.487448, 38.040036, pistachio is the best drinking game that none of you know about because we made it up here at my house @RockTweets1 
Enriconyc1, Fri Apr 24 06:21:22 +0000 2020, -73.968542, 40.780709, @Cummachine2002 My mouth should be under your hole 
marmay98, Fri Apr 24 06:21:22 +0000 2020, -120.063829, 36.963741, Just woke up from a nap, what even is a sleep schedule 
REALISTGIFT, Fri Apr 24 06:21:22 +0000 2020, -117.412405, 34.000125, @DatingLaurel Or is it because you can't wait to see your baby daddy. Lol. 
ThuggerJae, Fri Apr 24 06:21:22 +0000 2020, -82.063185, 33.440717, fr like y r they even bring compared 
timothy_j1, Fri Apr 24 06:21:22 +0000 2020, -84.493977, 34.863102, @RonaldTimothyJ2 https://t.co/1LaRTeWMt5https://t.co/uJtLtgr7ZW@XigniteEarningshttps://t.co/Uaak1zWQlp… https://t.co/w6J7KM5LvZ 
511NY, Fri Apr 24 06:21:22 +0000 2020, -73.996308, 40.760838, Closure on #West43RdStreet from 10th Avenue to 11th Avenue https://t.co/gR6XwZsVH7 
AriesMinaj, Fri Apr 24 06:21:22 +0000 2020, -117.386642, 34.097698, @ntmsaint like we care sksksks 
